"William Albert Ackman > Pershing Square Tontine Holdings, Ltd. > Relationship TreeRelationship Types: Board/Professional/Personal Relationships with Priors",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Ackman, William Albert",,,,,,,,,,,,,,
"Pershing Square Tontine Holdings, Ltd.",,,,,,,,,,,,,,
The Howard Hughes Corporation (NYSE:HHC),,,,,,,,,,,,,,
"Other Relationships: 3 Inside Board, 10 Outside Board, 88 Professional",,,,,,,,,,,,,,
,"Weinreb, David R.",,,,,,,,,,,,,
,"Sebben, John",,,,,,,,,,,,,
,Chief Technology Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Silverstone, Peter  - Edmonton Northlands Ltd.: Director",,,,,,,,,,,,,
,Chief Scientific Officer (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Szpunar, Gregory Joseph",,,,,,,,,,,,,
,Chief Scientific Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Stolz, Brian M. - Activision Blizzard, Inc.: Former Special Advisor to CEO",,,,,,,,,,,,,
,Chief Administrative Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Isabel, Nelson F. - Highland Therapeutics Inc.: Chief Financial Officer",,,,,,,,,,,,,
,Head of Investor Relations (Prior),,,,,,,,,,,,,
,Other Relationships: 6 Professional,,,,,,,,,,,,,
,"Little, Laurie W. - The Piacente Group, Inc.: Senior Vice President",,,,,,,,,,,,,
,Head of Investor Relations (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Brown, Kathleen M.",,,,,,,,,,,,,
,Chief Compliance Officer (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Cancellara, Kenneth C. - Veridien Corporation: Former Executive Chairman",,,,,,,,,,,,,
,Chief Legal Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Chai-Onn, Robert Roswell - Salix Pharmaceuticals Ltd.: General Counsel, Executive Vice President, Secretary and Director",,,,,,,,,,,,,
,Chief Legal Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Gubitz, Gregory David - HLS Therapeutics Inc.: Co-Founder, CEO & Director",,,,,,,,,,,,,
,Chief Legal Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Kelley, Wendy A.",,,,,,,,,,,,,
,Chief Legal Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Yeomans, Michael",,,,,,,,,,,,,
,Head of Corporate Development (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Durham, Mark",,,,,,,,,,,,,
,Head of Human Resources (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Hall, Susan T. - Endo International plc: Former Chief Scientific Officer, Head of Research & Development &...",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Hanson, Jason D. - Medicis Pharmaceutical Corporation: Former Chief Operating Officer and Executive Vice President",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Ippolito, Vincent P. - Suneva Medical, Inc.: Director",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Jorn, Deborah A. - Viveve Medical, Inc.: Senior Advisor to the CEO & Director",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Keefer, David R. - Actavis Mid-Atlantic, LLC: Former Senior Vice President of Commercial Operations",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Kellen, Ari S. - Synergetics USA, Inc.: Executive Vice President",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Kornwasser, Laizer D. - Bostwick Laboratories, Inc.: Director",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Mirovsky, Pavel",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Peterson, Kristine  - Amarin Corporation plc: Independent Non-Executive Director",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Podruzny, Robert Allen - Acerus Pharmaceuticals Corporation: Former Director, President of Trimel BioPharma SRL and President of...",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Smith, Justin",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Tindale, Jennifer Sara - Algonquin Power & Utilities Corp.: Chief Legal Officer",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Weldon, Ryan H. - Medicis Pharmaceutical Corporation: President and Director",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Whitaker, Anne Clem - KNOW Bio, LLC: CEO, President & Member of Board of Managers",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Albert, Rick",,,,,,,,,,,,,
,Treasurer (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Guyatt, Greg  - GreenSpace Brands Inc.: Former CFO & Secretary",,,,,,,,,,,,,
,Controller (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Masterson, Richard Kevin - Valeant International Bermuda: President, Chief Operating Officer, and Director",,,,,,,,,,,,,
,Unit President (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Miszuk, John R.",,,,,,,,,,,,,
,Controller (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Poole, William S. - Spherics, Inc.: Former Chief Executive Officer and President",,,,,,,,,,,,,
,Unit President (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Zator, Todd - Cybermation, Inc.: Former Chief Financial Officer and Vice President of Finance",,,,,,,,,,,,,
,Controller (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Abramson, Eric",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Brabandt, Robert",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Chouinard, Michel",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Herman, Douglas J.",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Mayer, Christine C. - VaxInnate Corporation: Former Vice President of Business Development",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"McDonald, Elif ",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Smith, Scott",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Sussman, Neil M. - CRI Worldwide, LLC: Executive Director of Neurologic Research Services",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Thompson, Mark L. - ADVANZ PHARMA Corp. Limited: Founder",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Tyle, Praveen  - Rapid Pharmaceuticals AG: Member of Executive Board",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 5 Professional,,,,,,,,,,,,,
,"Villeneuve, Suzanne",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Hansell, Carol  - Hansell LLP: Founder & Senior Partner",,,,,,,,,,,,,
,Consultant (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
Brookfield Property REIT Inc. (NasdaqGS:BPR),,,,,,,,,,,,,,
"Other Relationships: 6 Inside Board, 33 Outside Board, 70 Professional",,,,,,,,,,,,,,
,"Clark, Richard Byron - Brookfield Property Partners L.P.: Chairman & Senior Advisor",,,,,,,,,,,,,
,Chairman of the Board,,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Atkinson, Caroline M. - Brookfield Property Partners L.P.: Independent Director of Brookfield Property Partners Limited",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Blidner, Jeffrey Miles - Brookfield Infrastructure Partners L.P.: Director of Brookfield Infrastructure Partners Limited",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Chang, Soon Young  - Midas International Asset Management: Chairman",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Cutler, Scott R. - eBay Inc.: Former Senior VP of North America",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Da Cunha, Omar Carneiro",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"DeNardo, Stephen  - Brookfield Property Partners L.P.: Independent Director of Brookfield Property Partners Limited",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Maroun, Louis Joseph - Summit Industrial Income REIT: Independent Chairman",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Rodert, Lars Eric Nils - Brookfield Property Partners L.P.: Lead Independent Director of Brookfield Property Partners Limited",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Bucksbaum, John L. - GGP-TRC L.L.C.: Chief Executive Officer of Rouse LLC and Chairman of General Growth...",,,,,,,,,,,,,
,Chairman of the Board (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Bucksbaum, Matthew ",,,,,,,,,,,,,
,Chairman of the Board (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Flatt, James Bruce - Brookfield Asset Management Inc.: Managing Partner, CEO & Director",,,,,,,,,,,,,
,Chairman of the Board (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Mathrani, Sandeep Lakhmi - Brookfield Property Partners L.P.: Former CEO of Brookfield Properties Retail Group & Vice Chairman of Real...",,,,,,,,,,,,,
,Chief Executive Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 5 Professional,,,,,,,,,,,,,
,"Metz, Adam Spencer - GGP-TRC L.L.C.: CEO of General Growth Properties Inc and Director of General Growth...",,,,,,,,,,,,,
,Chief Executive Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 8 Professional,,,,,,,,,,,,,
,"Michaels, Robert A. - The Cadillac Fairview Corporation Limited: Chairman",,,,,,,,,,,,,
,Vice Chairman (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Nolan, Thomas H. - GGP-TRC L.L.C.: President of General Growth Properties Inc, COO & Director of General...",,,,,,,,,,,,,
,President (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Freibaum, Bernard  - GGP/Homart, Inc.: Chief Financial Officer",,,,,,,,,,,,,
,Chief Financial Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Cohen, Alan S. - Illumio, Inc.: Former Chief Commercial Officer and Member of Board of Directors",,,,,,,,,,,,,
,Chairman of Compensation Committee (Prior),,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Fiala, Mary Lou - Regency Centers Corporation: Former Independent Director",,,,,,,,,,,,,
,Chairman of Corporate Governance Committee (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Haley, John K. - Amplify Snack Brands, Inc.: Independent Director",,,,,,,,,,,,,
,Chairman of Audit Committee (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Patterson, Mark R. - Investcorp Holdings B.S.C.: Real Estate Advisory Director",,,,,,,,,,,,,
,Chairman of Corporate Governance Committee (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Ptak, Frank S. - Marmon Holdings, Inc.: Former Chairman & CEO",,,,,,,,,,,,,
,Chairman of Audit Committee (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Riordan, John T. - Ivanhoé Cambridge, Inc.: Member of the Board of Directors",,,,,,,,,,,,,
,Chairman of Corporate Governance Committee (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Rosenberg, Sheli Z. - Equity International Management, LLC: Advisor",,,,,,,,,,,,,
,Chairman of Corporate Governance Committee (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Schreiber, John G. - Centaur Capital Partners Inc.: President",,,,,,,,,,,,,
,Chairman of Compensation Committee (Prior),,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Stewart, Beth A. - Imperial Parking Corporation: Member of the Board of Directors",,,,,,,,,,,,,
,Chairman of Audit Committee (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Hurwitz, Daniel Bruce - Raider Hill, LLC: Founder & CEO",,,,,,,,,,,,,
,Lead Director (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Cafaro, Debra A. - Ventas, Inc.: Chairman & CEO",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Downs, Anthony - Essex Property Trust, Inc.: Former Director",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Flatto, Adam R. - The Georgetown Company, LLC: Chief Executive Officer",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Fukakusa, Janice R. - RBC Royal Bank (Trinidad and Tobago) Limited: Chief Financial Officer",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Furber, Jeffrey Davis - AEW Capital Management, LP: CEO & MD",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Lofgren, Christina M.",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Madon, Cyrus  - Brookfield Business Partners L.P.: Chief Executive Officer",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Mark, Morris  - Mark Asset Management Corporation: Managing Partner, CEO, Chief Investment Officer & President",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,"Other Relationships: 1 Professional, 1 Personal",,,,,,,,,,,,,
,"Neithercut, David J. - ERP Operating Limited Partnership: President, CEO & Trustee",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Rufrano, Glenn J. - VEREIT, Inc.: CEO & Director",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Shepsman, Steven H. - New World Lease Funding, LLC: Co-Founder and Managing Director",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Weil, A. Lorne - Inspired Entertainment, Inc.: Executive Chairman of the Board",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Kingston, Brian William - Brookfield Multiplex Funds Management Limited.: Chief Financial Officer and Director",,,,,,,,,,,,,
,Chief Executive Officer,,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Davis, Bryan Kenneth - Brookfield Property Partners L.P.: Managing Partner of Rest Estate & CFO - Brookfield Property Partners...",,,,,,,,,,,,,
,Chief Financial Officer,,,,,,,,,,,,,
,Other Relationships: 8 Professional,,,,,,,,,,,,,
,"Campbell, Michelle L. - Brookfield DTLA Fund Office Trust Investor Inc.: Senior VP, Secretary & Director",,,,,,,,,,,,,
,Secretary,,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Khan, Shoaib Z. - GGPLPLLC 2010 Loan Pledgor Holding, LLC: Chief Operating Officer",,,,,,,,,,,,,
,President (Prior),,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Berman, Michael Bruce - Brixmor Property Group Inc.: Independent Director",,,,,,,,,,,,,
,Chief Financial Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Douglas, Steven James - Agrium Inc.: Former Senior VP & CFO",,,,,,,,,,,,,
,Chief Financial Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 7 Professional,,,,,,,,,,,,,
,"Fear, Heath R. - Kite Realty Group Trust: Executive VP & CFO",,,,,,,,,,,,,
,Chief Financial Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Bayer, Joel Laurence - O'Connor Capital Partners: President",,,,,,,,,,,,,
,Chief Investment Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Hoyt, Edmund",,,,,,,,,,,,,
,Chief Accounting Officer (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Marszewski, Tara L.",,,,,,,,,,,,,
,Chief Accounting Officer (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Thurston, James A.",,,,,,,,,,,,,
,Chief Accounting Officer (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Brown, Mark  - Starwood Retail Partners, LLC: Vice President and Head of Technology",,,,,,,,,,,,,
,Chief Technology Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Morey, Scott T. - GPG Advisers: Executive Director",,,,,,,,,,,,,
,Chief Technology Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 7 Professional,,,,,,,,,,,,,
,"Lhotka, Chuck ",,,,,,,,,,,,,
,Chief Administrative Officer (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Sheridan, Daniel  - Centennial Real Estate Company, LLC: Former Chief Operating Officer",,,,,,,,,,,,,
,Chief Administrative Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Berry, Kevin - EQ Office: Former Director of Investor Relations and Financial Reporting",,,,,,,,,,,,,
,Head of Investor Relations (Prior),,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Coronelli, Elizabeth P. - EQ Office: Former Senior Vice President of Investor Relations",,,,,,,,,,,,,
,Head of Investor Relations (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Goebel, Timothy H.",,,,,,,,,,,,,
,Head of Investor Relations (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Graham, James ",,,,,,,,,,,,,
,Head of Investor Relations (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Joa, Andrew ",,,,,,,,,,,,,
,Head of Investor Relations (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Keating, David C.",,,,,,,,,,,,,
,Head of Investor Relations (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Lukowitz, Bobbie ",,,,,,,,,,,,,
,Head of Investor Relations (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Tanasijevich, George  - Marina Bay Sands Pte Ltd: CEO, President and MD of Global Development - Las Vegas Sands Corp",,,,,,,,,,,,,
,Head of Investor Relations (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Feit, Rosemary G.",,,,,,,,,,,,,
,Chief Legal Officer (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Gern, Ronald - GGP-TRC L.L.C.: Senior Vice President of Rouse LLC - General Partner",,,,,,,,,,,,,
,Chief Legal Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Levine, Marvin J.",,,,,,,,,,,,,
,Chief Legal Officer (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Brewster, James",,,,,,,,,,,,,
,Head of Corporate Communications (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Pfeifer, Mark",,,,,,,,,,,,,
,Head of Corporate Communications (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Alter, Sarah ",,,,,,,,,,,,,
,Head of Marketing (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"D'Alesandro, Thomas J. - The Woodlands Development Company: Former Chief Executive Officer and President",,,,,,,,,,,,,
,Head of Corporate Development (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Holland, Melinda",,,,,,,,,,,,,
,Head of Corporate Development (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Schlemmer, Jean C.",,,,,,,,,,,,,
,Head of Corporate Development (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Hollowell, Catherine C.",,,,,,,,,,,,,
,Head of Human Resources (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Hosek, Hilary Hudson",,,,,,,,,,,,,
,Head of Human Resources (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Knudson, Julie ",,,,,,,,,,,,,
,Head of Human Resources (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Barocas, Alan J. - Bridgetown Capital Partners, LLC: Senior Advisor of Real Estate Services",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Batesole, Jon ",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Berman, Alexander L. - Elbit Plaza USA, L.P.: Former Chief Executive Officer",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Chupaila, Jared W.",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Graves, Charles B. - Connor Sport Court International, Inc.: Former Chief Executive Officer and President",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Herlitz, Grant D. - The Howard Hughes Corporation: Former President",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Kampf, Ward A.",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"McCarthy, Brian ",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"McNaughton, Michael H. - Rouse Properties, Inc.: Former Chief Operating Officer",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Perel, Andrew J. - Circle Entertainment Inc.: Director",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Pesin, Richard S.",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Polonia, Sharon - Simon Property Group, Inc.: Executive Vice President of Leasing - Malls",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Sheehy, Kate",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Wilson, Warren",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Wittman, Lori Beth - Big Rock Partners Acquisition Corp.: Former CFO & Director",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 5 Professional,,,,,,,,,,,,,
,"Wyant, Robert  - EDENS, Inc.: Former Chief Operating Officer",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Zwieg, Hugh K. - CMD Realty Investors: President and Chief Operating Officer",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Eisenberg, Marshall E. - Neal, Gerber & Eisenberg LLP: Partner",,,,,,,,,,,,,
,Secretary (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Herron, Stacie L.",,,,,,,,,,,,,
,Secretary (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Armendinger, Erin ",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Beverly, Matthew  - Retail Properties of America, Inc.: President of Eastern Division",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
